id	name	attack	block	death	range
7310	Baby squirrel	0	0	0	0
7311	Baby squirrel	0	0	0	0
7312	Baby squirrel	0	0	0	0
7313	Baby penguin	0	0	0	0
7314	Penguin	0	0	0	0
7315	Penguin	0	0	0	0
7316	Baby penguin	0	0	0	0
7317	Penguin	0	0	0	0
7318	Penguin	0	0	0	0
7319	Vulture chick	0	0	0	0
7320	Vulture	0	0	0	0
7321	Vulture chick	0	0	0	0
7322	Vulture	0	0	0	0
7323	Vulture chick	0	0	0	0
7324	Vulture	0	0	0	0
7325	Vulture chick	0	0	0	0
7326	Vulture	0	0	0	0
7327	Vulture chick	0	0	0	0
7328	Vulture	0	0	0	0
7329	Swamp titan	8222	8224	8226	0
7330	Swamp titan	8222	0	8226	0
7331	Spirit mosquito	8032	8034	8033	8032
7332	Spirit mosquito	8032	8034	8033	8032
7333	Void spinner	8172	0	8176	0
7334	Void spinner	8172	0	8176	0
7335	Forge regent	7863	0	7864	0
7336	Forge regent	7863	0	7864	0
7337	Spirit larupia	5228	0	5230	0
7338	Spirit larupia	5228	0	5230	0
7339	Geyser titan	7879	7878	7880	422
7340	Geyser titan	7879	7878	7880	422
7341	Lava titan	7980	0	7979	0
7342	Lava titan	7980	0	7979	0
7343	Steel titan	8183	8185	8184	8183
7344	Steel titan	8183	8185	8184	8183
7345	Obsidian golem	8050	8051	8052	0
7346	Obsidian golem	8050	0	8052	0
7347	Talon beast	5989	0	5990	0
7348	Talon beast	5989	0	5990	0
7349	Abyssal titan	7693	0	7692	0
7350	Abyssal titan	7693	0	7692	0
7351	Void torcher	8235	0	8236	0
7352	Void torcher	8235	0	8236	0
7353	Giant chinchompa	7755	0	7758	0
7354	Giant chinchompa	7755	0	7758	0
7355	Fire titan	7834	7832	7833	7834
7356	Fire titan	7834	7832	7833	7834
7357	Moss titan	7844	7832	7843	7834
7358	Moss titan	7844	7832	7843	7834
7359	Ice titan	7845	7832	7846	7834
7360	Ice titan	7845	7832	7846	7834
7361	Spirit Tz-Kih	8257	0	8258	0
7362	Spirit Tz-Kih	8257	0	8258	0
7363	Spirit graahk	5229	0	5230	0
7364	Spirit graahk	5229	0	5230	0
7365	Spirit kyatt	5228	0	5230	0
7366	Spirit kyatt	5228	0	5230	0
7367	Void shifter	8131	0	8133	0
7368	Void shifter	8131	0	8133	0
7369	Void shifter	0	0	0	0
7370	Void ravager	8086	0	8087	0
7371	Void ravager	8086	0	8087	0
7372	Ravenous locust	0	0	0	0
7373	Ravenous locust	7994	0	7996	0
7374	Ravenous locust	7994	0	7996	0
7375	Iron titan	7946	7948	7947	0
7376	Iron titan	7946	7948	7947	0
7377	Pyrelord	8080	0	8078	0
7378	Pyrelord	8080	0	8078	0
7379	Elfinlocks	8965	8966	8967	0
7380	Missi Sissi	8965	8966	8967	0
7381	Missi Sissi	8955	8957	8956	0
7382	Uberlass	8955	8957	8956	0
7383	Uberlass	0	0	0	0
7384	Uberlass	0	0	0	0
7385	Uberlass	0	0	0	0
7386	Uberlass	0	0	0	0
7387	Sannytea	0	0	0	0
7388	Sannytea	0	0	0	0
7389	Irollsixes	0	0	0	0
7390	Irollsixes	0	0	0	0
7391	Foxyhunter	0	0	0	0
7392	Foxyhunter	0	0	0	0
7393	Foxyhunter	0	0	0	0
7394	Gabriela	0	0	0	0
7395	Teodor	0	0	0	0
7396	Aurel	0	0	0	0
7397	Cornelius	0	0	0	0
7398	Elisabeta	0	0	0	0
7399	Sorin	0	0	0	0
7400	Luscion	0	0	0	0
7401	Sergiu	0	0	0	0
7402	Radu	0	0	0	0
7403	Grigore	0	0	0	0
7404	Ileana	0	0	0	0
7405	Valeria	0	0	0	0
7406	Emilia	0	0	0	0
7407	Florin	0	0	0	0
7408	Catalina	0	0	0	0
7409	Ivan	0	0	0	0
7410	Victor	0	0	0	0
7411	Helena	0	0	0	0
7412	Mihail	0	0	0	0
7413	Nicoleta	0	0	0	0
7414	Vasile	0	0	0	0
7415	Razvan	0	0	0	0
7416	Luminata	0	0	0	0
7417	Rat	2705	2706	2707	2705
7418	Juvinate	0	0	0	0
7419	Held vampyre juvinate	0	0	0	0
7420	Hieronymus Avlafrim	0	0	0	0
7421	Sasquine Huburns	0	0	0	0
7422	Sasquine Huburns	0	0	0	0
7423	Lollery	0	0	0	0
7424	Wigglewoo	0	0	0	0
7425	Wigglewoo	0	0	0	0
7426	Orangeowns	0	0	0	0
7427	Orangeowns	0	0	0	0
7428	I like m0m	0	0	0	0
7429	I like m0m	0	0	0	0
7430	Qutiedoll	0	0	0	0
7431	Goreu	0	0	0	0
7432	Ysgawyn	0	0	0	0
7433	Arvel	0	0	0	0
7434	Mawrth	0	0	0	0
7435	Kelyn	0	0	0	0
7436	Eoin	0	0	0	0
7437	Iona	0	0	0	0
7438	Elf warrior	0	0	0	0
7439	Elf warrior	0	0	0	0
7440	Elf warrior	0	0	0	0
7441	Elf warrior	0	0	0	0
7442	Arianwyn	0	0	0	0
7443	Eudav	386	0	836	0
7444	Oronwen	0	0	0	0
7445	Banker	0	0	0	0
7446	Banker	0	0	0	0
7447	Dalldav	0	0	0	0
7448	Gethin	0	0	0	0
7449	Amaethwr	0	0	0	0
7450	Teclyn	0	0	0	0
7451	Butterfly	0	0	0	0
7452	Lapsang	0	0	0	0
7453	Lapsang	0	0	0	0
7454	Souchong	0	0	0	0
7455	Souchong	0	0	0	0
7456	Earlgrey	0	0	0	0
7457	Earlgrey	0	0	0	0
7458	Fairtrade	0	0	0	0
7459	Fairtrade	0	0	0	0
7460	Teapotspout	0	0	0	0
7461	Rat	4933	4934	4935	4933
7462	Hotwater	9130	9132	9131	9130
7463	Hotwater	9130	9132	9131	9130
7464	Sliceoflemon	0	0	0	0
7465	Sliceoflemon	0	0	0	0
7466	Milknosugar	0	0	0	0
7467	Milknosugar	0	0	0	0
7468	Randomdood	0	0	0	0
7469	Employedman	0	0	0	0
7470	Heidiggle	0	0	0	0
7471	Dodgy Penny	0	0	0	0
7472	Shadydude98	0	0	0	0
7473	Madam C	0	0	0	0
7474	M0m Online	0	0	0	0
7475	Lady Seenit	0	0	0	0
7476	Berrybree	0	0	0	0
7477	Stuffstuffer	0	0	0	0
7478	Learking	0	0	0	0
7479	Learking	0	0	0	0
7480	Rachael	0	0	0	0
7481	Cool Mom227	0	0	5491	0
7482	Purepker895	0	0	5491	0
7483	Pkmaster0036	0	0	5491	0
7484	Cow1337killr	0	0	5491	0
7485	Mathdude	0	0	5491	0
7486	Mathdude	0	0	5491	0
7487	1337sp34kr	0	0	5491	0
7488	1337sp34kr	0	0	5491	0
7489	Moglewee	0	0	0	0
7490	Moglewee	0	0	0	0
7491	Sarah Domin	0	0	0	0
7492	Sarah Domin	9705	0	836	0
7493	Sarah Domin	9715	0	836	0
7494	Sue Spammers	9705	0	836	0
7495	Killerwail	9715	0	836	0
7496	Wise Old Man	9705	0	836	0
7497	Sabre-toothed kyatt	0	0	0	0
7498	Snowy knight	0	0	0	0
7499	Sapphire glacialis	0	0	0	0
7500	Cerulean twitch	0	0	0	0
7501	Abone	0	0	0	0
7502	Mythmaster	0	0	0	0
7503	Donkey Wrong	0	0	0	0
7504	Creapantic	0	0	0	0
7505	Frondlike	0	0	0	0
7506	Happy Spud	0	0	0	0
7507	Nobodyhere	0	0	0	0
7508	Bluehairlass	0	0	0	0
7509	Evil Wibbler	0	0	0	0
7510	Ilikekebabs	0	0	0	0
7511	Trunka Lex	0	0	0	0
7512	Val Razz	0	0	0	0
7513	Abstractclas	0	0	0	0
7514	Bigbluebox	0	0	0	0
7515	Funorbrox	0	0	0	0
7516	Heresjohnny	0	0	0	0
7517	Mogglewump	0	0	0	0
7518	Morrisnorris	0	0	0	0
7519	Matt Blitzer	0	0	0	0
7520	Ketchuppl0x	0	0	0	0
7521	Renderorder	0	0	0	0
7522	Boolean	0	0	0	0
7523	Stress Diva	0	0	0	0
7524	Treadsoftly	0	0	0	0
7525	Helphelphelp	0	0	0	0
7526	Doorbellpl0x	0	0	0	0
7527	Fixmydoorup	0	0	0	0
7528	Redheadmonky	395	425	836	0
7529	Wallscaler	0	0	0	0
7530	2scompany	0	0	0	0
7531	2scompany	0	0	0	0
7532	3sacrowd	0	0	0	0
7533	4sjustsilly	0	0	0	0
7534	Roadblocked	0	0	0	0
7535	Barricade	0	0	0	0
7536	Barricade	0	0	0	0
7537	Yoinker	0	0	0	0
7538	Yoinker	0	0	0	0
7539	Stopthief	0	0	0	0
7540	Stopthief	0	0	0	0
7541	Knickknack	0	0	0	0
7542	Paddywhack	0	0	0	0
7543	Giveadog	0	0	0	0
7544	Spacebadgers	0	0	0	0
7545	Freakypeaky	0	0	0	0
7546	Rollinghome	0	0	0	0
7547	Nullpointer	0	0	0	0
7548	Badgerfreak	0	0	0	0
7549	Windstrike32	0	0	0	0
7550	Void Knight	0	0	0	0
7551	Portal	0	0	0	0
7552	Portal	0	0	0	0
7553	Portal	0	0	0	0
7554	Portal	0	0	0	0
7555	Portal	0	0	0	0
7556	Portal	0	0	0	0
7557	Portal	0	0	0	0
7558	Portal	0	0	0	0
7559	Brawler	0	0	0	0
7560	Lostme	0	0	0	0
7561	Chiercat	0	0	0	0
7562	Skydischarge	0	0	0	0
7563	Agplus	0	0	0	0
7564	Distantthin	0	0	0	0
7565	Allmarshes	0	0	0	0
7566	Explosive67	0	0	0	0
7567	Wraithboss	0	0	0	0
7568	What Goudron	0	0	0	0
7569	Alpha1beta	0	0	0	0
7570	Solltalk	0	0	0	0
7571	Hm Val	0	0	0	0
7572	Wizzydumped	0	0	0	0
7573	Oddskater	0	0	0	0
7574	Lvzyoda	0	0	0	0
7575	Airstriker	0	0	0	0
7576	Droepedoff	0	0	0	0
7577	Plzpudding	0	0	0	0
7578	Assassin10	0	0	0	0
7579	Steallake	0	0	0	0
7580	Poledragon	0	0	0	0
7581	Deepkiwi	0	0	0	0
7582	Al Truism	0	0	0	0
7583	Ohhhhdude	0	0	0	0
7584	Bigface Oz	0	0	0	0
7585	Torcher	0	0	0	0
7586	Torcher	0	0	0	0
7587	Torcher	0	0	0	0
7588	Torcher	0	0	0	0
7589	Defiler	0	0	0	0
7590	Defiler	0	0	0	0
7591	Shifter	0	0	0	0
7592	Shifter	0	0	0	0
7593	Shifter	0	0	0	0
7594	Shifter	0	0	0	0
7595	Splatter	0	0	0	0
7596	Splatter	0	0	0	0
7597	Splatter	0	0	0	0
7598	Spinner	0	0	0	0
7599	Ravager	0	0	0	0
7600	Fiara	0	0	0	0
7601	Reggie	0	0	0	0
7602	Getorix	0	0	0	0
7603	Pontimer	0	0	0	0
7604	Alran	0	0	0	0
7605	Banker	0	0	0	0
7606	Vyrewatch	0	0	0	0
7607	Vyrewatch	0	0	0	0
7608	Vyrewatch	0	0	0	0
7609	Vyrewatch	0	0	0	0
7610	Flying female vampire	0	0	0	0
7611	Flying female vampire	0	0	0	0
7612	Flying female vampire	0	0	0	0
7613	Flying female vampire	0	0	0	0
7614	Vyrewatch	0	0	0	0
7615	Vyrewatch	0	0	0	0
7616	Vyrewatch	0	0	0	0
7617	Vyrewatch	0	0	0	0
7618	Vyrewatch	0	0	0	0
7619	Vyrewatch	0	0	0	0
7620	Vyrewatch	0	0	0	0
7621	Vyrewatch	0	0	0	0
7622	Vyrewatch	0	0	0	0
7623	Vyrewatch	0	0	0	0
7624	Vyrewatch	0	0	0	0
7625	Vyrewatch	0	0	0	0
7626	Vyrewatch	0	0	0	0
7627	Vyrewatch	0	0	0	0
7628	Vyrewatch	0	0	0	0
7629	Vyrewatch	0	0	0	0
7630	Vyrewatch	0	0	0	0
7631	Vyrewatch	0	0	0	0
7632	Vyrewatch	0	0	0	0
7633	Vyrewatch	0	0	0	0
7634	Vyrewatch	0	0	0	0
7635	Vyrewatch	0	0	0	0
7636	Fishing spot	0	0	0	0
7637	Skeletal hand	0	0	0	0
7640	Skeletal hand	9125	9127	9126	9125
7641	Zombie hand	9125	9127	9126	9125
7642	Mutated bloodveld	9102	0	9131	0
7643	Mutated bloodveld	9102	0	9131	0
7644	Zaromark Sliver	0	0	0	0
7645	Zaromark Sliver	0	0	0	0
7646	Zaromark Sliver	0	0	0	0
7647	Zaromark Sliver	0	0	0	0
7648	Zaromark Sliver	0	0	0	0
7649	Zaromark Sliver	0	0	0	0
7650	Zaromark Sliver	0	0	0	0
7651	Zaromark Sliver	0	0	0	0
7652	Zaromark Sliver	0	0	0	0
7653	Zaromark Sliver	0	0	0	0
7654	Fistandantilus	0	0	0	0
7655	Fistandantilus	0	0	0	0
7656	Fistandantilus	0	0	0	0
7657	Fistandantilus	0	0	0	0
7658	Fistandantilus	0	0	0	0
7659	Fistandantilus	0	0	0	0
7660	Fistandantilus	0	0	0	0
7661	Fistandantilus	0	0	0	0
7662	Fistandantilus	0	0	0	0
7663	Fistandantilus	0	0	0	0
7664	Mercenary Adventurer	0	0	0	0
7665	Ivan Strom	0	0	0	0
7666	Mysterious person	0	0	0	0
7667	Mysterious person	0	0	0	0
7668	Mysterious person	0	0	0	0
7669	Mysterious person	0	0	0	0
7670	Mysterious person	0	0	0	0
7671	Mysterious person	0	0	0	0
7672	Flaygian Screwte	0	0	0	0
7673	Mekritus A'hara	0	0	0	0
7674	Andiess Juip	0	0	0	0
7675	Kael Forshaw	0	0	0	0
7676	Andiess Juip	0	0	0	0
7677	Kael Forshaw	0	0	0	0
7678	Safalaan	0	0	0	0
7679	Andiess Juip	0	0	0	0
7680	Kael Forshaw	0	0	0	0
7681	Safalaan	0	0	0	0
7682	Vyrewatch	0	0	0	0
7683	Vyrewatch	0	0	0	0
7684	Vyrewatch	0	0	0	0
7685	Vyrewatch	0	0	0	0
7686	Safalaan	0	0	0	0
7687	Spectral Vyrewatch	0	0	0	0
7688	Drezel	0	0	0	0
7690	Drezel	0	0	0	0
7691	Vyrewatch	0	0	0	0
7692	Vyrewatch	0	0	0	0
7693	Vyrewatch	0	0	0	0
7694	Vyrewatch	0	0	0	0
7695	Vyrewatch	0	0	0	0
7696	Vyrewatch	0	0	0	0
7697	Vyrewatch	0	0	0	0
7698	Vyrewatch	0	0	0	0
7699	Vyrewatch	0	0	0	0
7700	Vyrewatch	0	0	0	0
7701	Vyrewatch	0	0	0	0
7702	Vyrewatch	0	0	0	0
7703	Vyrewatch	0	0	0	0
7704	Vyrewatch	0	0	0	0
7705	Vyrewatch	0	0	0	0
7706	Vyrewatch	0	0	0	0
7707	Drezel	0	0	0	0
7708	Temple guardian	0	0	0	0
7711	Temple guardian	6565	0	6564	0
7712	Baby icefiend	0	0	0	0
7713	Baby icefiend	8080	8084	8078	0
7714	Icefiend	8080	0	8078	0
7715	Icefiend	8080	0	8078	0
7716	null	8080	0	8078	0
7718	Brother Bordiss	0	0	0	0
7719	Brother Althric	0	0	0	0
7720	Drorkar	0	0	0	0
7721	Nurmof	0	0	0	0
7722	Lakki the delivery dwarf	0	0	0	0
7723	Drorkar	0	0	0	0
7724	Brother Bordiss	0	0	0	0
7725	Professor Arblenap	0	0	0	0
7726	Assistant	0	0	0	0
7727	Monk	422	0	836	0
7728	Baby icefiend	0	0	0	0
7736	Baby icefiend	8080	8084	8078	0
7737	Will	0	0	0	0
7738	Will	0	0	0	0
7739	Phil	0	0	0	0
7740	Jiggling crate	0	0	0	0
7741	Three little kittens	0	0	836	0
7742	Fluffs	0	0	0	0
7743	Fluffs	0	0	0	0
7744	Kittens	0	0	0	0
7746	TzHaar-Mej-Malk	0	0	0	0
7747	TzHaar-Xil-Tog	0	0	0	0
7748	TzHaar-Hur-Frok	0	0	0	0
7749	TzHaar-Ket-Grol	0	0	0	0
7750	TzHaar-Ket-Rok	0	0	0	0
7751	TzHaar-Ket-Lurk	0	0	0	0
7752	TzHaar-Mej-Lor	0	0	0	0
7753	TzHaar-Mej	0	0	0	0
7754	TzHaar-Hur	0	0	0	0
7755	TzHaar-Xil	0	0	0	0
7756	Library assistant	0	0	0	0
7757	TzHaar-Hur-Brekt	0	0	0	0
7758	TzHaar-Hur-Brekt	0	0	0	0
7759	TzHaar-Ket-Jok	0	0	0	0
7760	TzHaar-Ket-Jok	0	0	0	0
7761	TzHaar-Xil-Mor	0	0	0	0
7762	TzHaar-Xil-Mor	0	0	0	0
7763	TzHaar-Mej-Kol	0	0	0	0
7764	TzHaar-Mej-Kol	0	0	0	0
7765	TzHaar-Hur-Klag	0	0	0	0
7766	TzHaar-Hur-Klag	0	0	0	0
7767	TzHaar-Hur	9286	9287	9288	9286
7768	TzHaar-Hur	9286	9287	9288	9286
7769	TzHaar-Hur	9286	9287	9288	9286
7770	TokTz-Ket-Dill	0	0	0	0
7771	TokTz-Ket-Dill	0	0	0	0
7772	Lava monster	9337	0	9340	0
7773	Fire monster	9341	0	9344	0
7774	Skeleton	0	0	0	0
7775	Skeleton	0	0	0	0
7776	Skeleton	0	0	0	0
7777	Skeleton	0	0	0	0
7778	Skeleton	0	0	0	0
7779	Sumona	0	0	0	0
7781	Jesmona	0	0	0	0
7782	Catolax	0	0	0	0
7783	Ali Cat	0	0	0	0
7786	Mighty banshee	9449	9451	9450	9382
7787	Cave crawler	0	0	0	0
7788	Skeleton	0	0	0	0
7789	Zombie	0	0	0	0
7790	Zombie	0	0	0	0
7791	Zombie	0	0	0	0
7792	Zombie	0	0	0	0
7793	Banshee mistress	0	0	0	0
7794	Banshee mistress	0	0	0	0
7795	Insectoid assassin	0	0	0	0
7796	Insectoid assassin	0	0	0	0
7797	Kurask overlord	0	0	0	0
7798	Monstrous cave crawler	0	0	0	0
7799	Basilisk boss	0	0	0	0
7800	Mightiest turoth	0	0	0	0
7801	Aberrant spectre	0	0	0	0
7802	Aberrant spectre	0	0	0	0
7803	Aberrant spectre	0	0	0	0
7804	Aberrant spectre	0	0	0	0
7805	Kurask minion	0	0	0	0
7806	Mummy warrior	0	0	0	0
7807	Mummy warrior	0	0	0	0
7808	Mummy warrior	0	0	0	0
7809	Cat	0	0	0	0
7810	Banshee	0	0	0	0
7811	Kurask	0	0	0	0
7812	Cave crawler	0	0	0	0
7813	Basilisk	0	0	0	0
7814	Turoth	0	0	0	0
7815	Skeleton	0	0	0	0
7816	Master	0	0	0	0
7817	Zombie	0	0	0	0
7818	Zombie	0	0	0	0
7819	Zombie	0	0	0	0
7820	Zombie	0	0	0	0
7821	A wanderer.	0	0	0	0
7822	A wanderer.	0	0	0	0
7823	Wall Beast	1802	1803	1804	0
7824	Osman	0	0	0	0
7825	50 Ships Mufassah	0	0	0	0
7826	Karamthulhu	0	0	0	0
7827	Karamthulhu	0	0	0	0
7828	Giant lobster	0	0	0	0
7829	Giant crab	0	0	0	0
7830	Customs Sergeant	0	0	0	0
7831	Customs Sergeant	0	0	0	0
7832	Young Ralph	0	0	0	0
7833	Young Ralph	0	0	0	0
7834	Young Ralph	0	0	0	0
7835	Young Ralph	0	0	0	0
7836	Young Ralph	0	0	0	0
7837	Customs Officer	0	0	0	0
7838	Customs Officer	0	0	0	0
7839	Customs Officer	0	0	0	0
7840	Heavy-Handed Harry	0	0	0	0
7841	Player	0	0	0	0
7842	Locker Officer	0	0	0	0
7843	Locker Officer	0	0	0	0
7844	Ex-ex-parrot	0	0	0	0
7845	Pirate impling	0	0	0	0
7846	Pirate impling	0	0	0	0
7847	Captain Rabid Jack	0	0	0	0
7848	Jack	0	0	0	0
7849	Bosun Giles	0	0	0	0
7850	Pirate	0	0	0	0
7851	Lizzie	0	0	0	0
7852	Cap'n Izzy No-Beard	0	0	0	0
7853	Ralph	0	0	0	0
7854	Brass Hand Harry	0	0	0	0
7855	Bill Teach	0	0	0	0
7856	Pirate	0	0	0	0
7857	Brass Hand Harry	0	0	0	0
7858	Gull	0	0	0	0
7861	Jack	0	0	0	0
7862	Fishing spot	0	0	0	0
7863	Fishing spot	0	0	0	0
7864	Fishing spot	0	0	0	0
7865	Guardsman Dante	0	0	0	0
7866	Guardsman DeShawn	0	0	0	0
7867	Guardsman Brawn	0	0	0	0
7868	Iain	0	0	0	0
7869	Julian	0	0	0	0
7870	Lachtopher	0	0	0	0
7871	Samuel	0	0	0	0
7872	Victoria	0	0	0	0
7873	Man	0	0	0	0
7874	Man	0	0	0	0
7875	Man	0	0	0	0
7876	Man	0	0	0	0
7877	Man	0	0	0	0
7878	Man	0	0	0	0
7879	Man	0	0	0	0
7880	Woman	0	0	0	0
7881	Woman	0	0	0	0
7882	Woman	0	0	0	0
7883	Woman	0	0	0	0
7884	Woman	0	0	0	0
7885	Guardsman Dante	0	0	0	0
7886	Guardsman DeShawn	0	0	0	0
7887	Guardsman Brawn	0	0	0	0
7888	Sergeant Abram	0	0	0	0
7889	Guardsman Pazel	0	0	0	0
7890	Guardsman Peale	0	0	0	0
7891	Melee dummy	94	0	97	0
7892	General Wartface	0	0	0	0
7893	General Bentnoze	0	0	0	0
7894	General Wartface	0	0	0	0
7896	General Bentnoze	0	0	0	0
7898	Loar Shadow	0	0	0	0
7901	Loar Shadow	0	0	0	0
7902	Sergeant Abram	0	0	0	0
7903	Guardsman Pazel	0	0	0	0
7904	Guardsman Peale	0	0	0	0
7905	Barricade guard	0	0	0	0
7906	Barricade guard	0	0	0	0
7907	Barricade guard	0	0	0	0
7908	Barricade guard	0	0	0	0
7909	Barricade guard	0	0	0	0
7910	Barricade guard	0	0	0	0
7911	Barricade guard	0	0	0	0
7912	Border guard	0	0	0	0
7913	Iain	0	0	0	0
7914	Julian	0	0	0	0
7915	Lachtopher	0	0	0	0
7916	Samuel	0	0	0	0
7917	Victoria	0	0	0	0
7918	Man	0	0	0	0
7919	Man	0	0	0	0
7920	Man	0	0	0	0
7921	Man	0	0	0	0
7922	Man	0	0	0	0
7923	Man	0	0	0	0
7924	Man	0	0	0	0
7925	Woman	0	0	0	0
7926	Woman	0	0	0	0
7927	Woman	0	0	0	0
7928	Woman	0	0	0	0
7929	Lumbridge Guide	0	0	0	0
7930	Doomsayer	0	0	0	0
7931	Donie	0	0	0	0
7932	Gee	0	0	0	0
7933	Duke Horacio	0	0	0	0
7934	Sigmund	0	0	0	0
7935	Hans	0	0	0	0
7936	Cook	0	0	0	0
7937	Father Aereck	0	0	0	0
7938	Sir Vant	0	0	0	0
7939	Sir Vant	0	0	0	0
7940	Sir Vant	0	0	0	0
7941	Sir Vant	0	0	0	0
7942	Sir Vant	0	0	0	0
7943	Dragon	0	0	0	0
7944	Dragon	0	0	0	0
7945	Dragon	0	0	0	0
7946	Dragon	0	0	0	0
7947	Dragon	0	0	0	0
7948	Dragon	0	0	0	0
7949	Lumbridge Guide	0	0	0	0
7950	Melee Tutor	0	0	0	0
7951	Ranged Tutor	0	0	0	0
7952	Magic Tutor	0	0	0	0
7953	Cooking Tutor	0	0	0	0
7954	Crafting Tutor	0	0	0	0
7955	Fishing Tutor	0	0	0	0
7956	Mining Tutor	0	0	0	0
7957	Prayer Tutor	0	0	0	0
7958	Smelting Tutor	0	0	0	0
7959	Smelting Tutor	0	0	0	0
7960	Woodcutting Tutor	0	0	0	0
7961	Bank Tutor	0	0	0	0
7962	Gee	0	0	0	0
7963	Spirit	0	0	0	0
7964	Goblin	0	0	0	0
7965	Goblin	0	0	0	0
7966	Chaos druid	0	0	0	0
7967	Shopkeeper	0	0	0	0
7968	Explorer Jack	0	0	0	0
7969	Explorer Jack	0	0	0	0
7970	Smithing Tutor	0	0	0	0
7971	Mining Tutor	0	0	0	0
7972	Spirit	0	0	0	0
7977	Spirit	0	0	0	0
7978	Spirit	0	0	0	0
7979	Spirit	0	0	0	0
7980	Spirit	0	0	0	0
7981	Spirit	0	0	0	0
7982	Spirit	0	0	0	0
7983	Spirit	0	0	0	0
7984	Spirit	0	0	0	0
7985	Summer Bonde	0	0	0	0
7987	Spirit	0	0	0	0
7988	Spirit	0	0	0	0
7989	Erik Bonde	0	0	0	0
7990	Spirit	0	0	0	0
7991	Jallek Lenkin	0	0	0	0
7992	Spirit	0	0	0	0
7993	Meranek Thanatos	0	0	0	0
7994	Ghostly warrior	0	0	0	0
7995	Spirit Beast	0	0	0	0
7996	Spirit Beast	0	0	0	0
7997	Spirit Beast	0	0	0	0
7998	Ghost	0	0	0	0
7999	Ghost	0	0	0	0
8000	Goth leprechaun	0	0	0	0
8001	Jack	0	0	0	0
8003	Sarah	0	0	0	0
8004	Laura	0	0	0	0
8005	Laura	0	0	0	0
8006	Roger	0	0	0	0
8007	Jorral	0	0	0	0
8008	Guthix	0	0	0	0
8009	Max the traveller	0	0	0	0
8010	Man	0	0	0	0
8011	Man	0	0	0	0
8012	Woman	0	0	0	0
8013	Woman	0	0	0	0
8014	Haluned	0	0	0	0
8015	Jack	0	0	0	0
8016	Baby Sarah	0	0	0	0
8017	Snowy	0	0	0	0
8018	Roger	0	0	0	0
8019	Portal	0	0	0	0
8020	Portal	0	0	0	0
8021	Yellow orb	0	0	0	0
8023	Yellow orb	0	0	0	0
8024	Yellow orb	0	0	0	0
8025	Green orb	0	0	0	0
8027	Green orb	0	0	0	0
8028	Green orb	0	0	0	0
8029	Wizard Korvak	0	0	0	0
8030	Wizard Vief	0	0	0	0
8031	Wizard Acantha	0	0	0	0
8032	Wizard Elriss	0	0	0	0
8033	Wizard	0	0	0	0
8034	Wizard	0	0	0	0
8035	Wizard	0	0	0	0
8036	Wizard	0	0	0	0
8037	Wizard	0	0	0	0
8038	Wizard	0	0	0	0
8039	Wizard	0	0	0	0
8040	Wizard	0	0	0	0
8041	Imiago	0	0	0	0
8042	Squire Fyre	0	0	0	0
8043	Squire Fyre	0	0	0	0
8044	Orry	0	0	0	0
8045	Orry	0	0	0	0
8046	Ube	0	0	0	0
8047	Ube	0	0	0	0
8048	Waldo	0	0	0	0
8049	Waldo	0	0	0	0
8050	Gjalp	0	0	0	0
8051	Gjalp	0	0	0	0
8052	Brother Fintan	0	0	0	0
8053	Brother Fintan	0	0	0	0
8054	Stubthumb	0	0	0	0
8055	Stubthumb	0	0	0	0
8056	Stubthumb	0	0	0	0
8057	Doronbol	0	0	0	0
8058	Doronbol	0	0	0	0
8059	Crate	0	0	0	0
8060	Crate	0	0	0	0
8061	Egg	0	0	0	0
8062	Egg	0	0	0	0
8063	Nanuq	0	0	0	0
8064	Nanuq	0	0	0	0
8065	Pumpkin	0	0	0	0
8077	Pumpkin	0	0	0	0
8078	Maggie	0	0	0	0
8079	Circus barker	0	0	0	0
8080	Circus barker	0	0	0	0
8081	Circus barker	0	0	0	0
8082	Agility assistant	0	0	0	0
8083	Magic assistant	0	0	0	0
8084	Ranged assistant	0	0	0	0
8085	Ringmaster	0	0	0	0
8086	Audience	0	0	0	0
8087	Audience	0	0	0	0
8088	Ticket vendor	0	0	0	0
8089	Rock	0	0	0	0
8091	Star sprite	0	0	0	0
8092	Shooting star shadow	0	0	0	0
8093	Penguin	0	0	0	0
8094	Penguin	0	0	0	0
8095	Penguin	0	0	0	0
8096	Penguin	0	0	0	0
8097	Penguin	0	0	0	0
8098	Penguin	0	0	0	0
8099	Penguin	0	0	0	0
8100	Penguin	0	0	0	0
8101	Penguin	0	0	0	0
8102	Penguin	0	0	0	0
8103	Penguin	0	0	0	0
8104	Barrel	0	0	0	0
8105	Bush	0	0	0	0
8106	Bush	0	0	0	0
8107	Cactus	0	0	0	0
8108	Crate	0	0	0	0
8109	Rock	0	0	0	0
8110	Toadstool	0	0	0	0
8111	Calladin	0	0	0	0
8112	Summer Bonde	0	0	0	0
8114	Summer Bonde	0	0	0	0
8115	Erik Bonde	0	0	0	0
8116	Erik Bonde	0	0	0	0
8117	Jallek Lenkin	0	0	0	0
8118	Jallek Lenkin	0	0	0	0
8119	Meranek Thanatos	0	0	0	0
8120	Meranek Thanatos	0	0	0	0
8121	Spirit	0	0	0	0
8122	Rogue	0	0	0	0
8123	Tormented wraith	0	0	0	0
8126	Dark energy core	0	0	0	0
